unix_ts,component,num_running,num_waiting,num_swapped,gpu_cache_usage,queue_time_sum_s,queue_time_count,scrape_ok,error
1785332469.532858,prefill,0.0,0.0,,,0.00011348596308380365,2.0,True,
1785332469.532858,decode,1.0,0.0,,,4.597601946443319e-05,1.0,True,
1785332470.533899,prefill,0.0,0.0,,,0.00011348596308380365,2.0,True,
1785332470.533899,decode,1.0,0.0,,,4.597601946443319e-05,1.0,True,
1785332471.534942,prefill,0.0,0.0,,,0.00011348596308380365,2.0,True,
1785332471.534942,decode,0.0,0.0,,,8.684804197400808e-05,2.0,True,
1785332472.535990,prefill,0.0,0.0,,,0.0001569809392094612,3.0,True,
1785332472.535990,decode,1.0,0.0,,,8.684804197400808e-05,2.0,True,
1785332473.537042,prefill,0.0,0.0,,,0.00019938393961638212,4.0,True,
1785332473.537042,decode,2.0,0.0,,,8.684804197400808e-05,2.0,True,
1785332474.538111,prefill,0.0,0.0,,,0.0002420189557597041,5.0,True,
1785332474.538111,decode,2.0,0.0,,,0.00013839313760399818,3.0,True,
1785332475.539159,prefill,0.0,0.0,,,0.000324595021083951,7.0,True,
1785332475.539159,decode,3.0,0.0,,,0.0001610250910744071,4.0,True,
1785332476.540208,prefill,0.0,0.0,,,0.00039884401485323906,9.0,True,
1785332476.540208,decode,4.0,0.0,,,0.00017979508265852928,5.0,True,
1785332477.541256,prefill,0.0,0.0,,,0.00039884401485323906,9.0,True,
1785332477.541256,decode,2.0,0.0,,,0.00021623412612825632,7.0,True,
1785332478.542299,prefill,0.0,0.0,,,0.0004429570399224758,10.0,True,
1785332478.542299,decode,1.0,0.0,,,0.0002572241937741637,9.0,True,
1785332479.543347,prefill,0.0,0.0,,,0.0004429570399224758,10.0,True,
1785332479.543347,decode,1.0,0.0,,,0.0002572241937741637,9.0,True,
1785332480.544386,prefill,0.0,0.0,,,0.0004429570399224758,10.0,True,
1785332480.544386,decode,0.0,0.0,,,0.00028143415693193674,10.0,True,
1785332481.545437,prefill,0.0,0.0,,,0.0005320810014382005,12.0,True,
1785332481.545437,decode,2.0,0.0,,,0.00028143415693193674,10.0,True,
1785332482.546530,prefill,0.0,0.0,,,0.0005320810014382005,12.0,True,
1785332482.546530,decode,2.0,0.0,,,0.00028143415693193674,10.0,True,
1785332483.547571,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332483.547571,decode,3.0,0.0,,,0.00033008214086294174,11.0,True,
1785332484.548616,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332484.548616,decode,2.0,0.0,,,0.00034850009251385927,12.0,True,
1785332485.549662,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332485.549662,decode,1.0,0.0,,,0.00036615505814552307,13.0,True,
1785332486.550699,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332486.550699,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332487.551748,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332487.551748,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332488.552803,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332488.552803,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332489.553853,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332489.553853,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332490.554888,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332490.554888,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332491.555938,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332491.555938,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332492.556980,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332492.556980,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332493.558023,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332493.558023,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332494.559068,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332494.559068,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332495.560112,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332495.560112,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332496.561157,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332496.561157,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332497.562207,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332497.562207,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332498.563245,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332498.563245,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332499.564298,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332499.564298,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332500.565350,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332500.565350,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332501.566393,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332501.566393,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332502.567431,prefill,0.0,0.0,,,0.0006246010307222605,14.0,True,
1785332502.567431,decode,0.0,0.0,,,0.0003914500121027231,14.0,True,
1785332503.568470,prefill,0.0,0.0,,,0.000668802997097373,15.0,True,
1785332503.568470,decode,1.0,0.0,,,0.0003914500121027231,14.0,True,
1785332504.569514,prefill,0.0,0.0,,,0.000668802997097373,15.0,True,
1785332504.569514,decode,1.0,0.0,,,0.0003914500121027231,14.0,True,
1785332505.570567,prefill,4.0,0.0,,,0.0009035690454766154,25.0,True,
1785332505.570567,decode,7.0,0.0,,,0.0004487390397116542,15.0,True,
1785332506.571614,prefill,10.0,3.0,,,0.0013891169801354408,35.0,True,
1785332506.571614,decode,16.0,4.0,,,0.0004487390397116542,15.0,True,
1785332507.572691,prefill,6.0,22.0,,,4.90879636828322,61.0,True,
1785332507.572691,decode,13.0,23.0,,,0.0005758001934736967,25.0,True,
1785332508.573778,prefill,6.0,33.0,,,16.686738667893223,77.0,True,
1785332508.573778,decode,16.0,30.0,,,0.0007931911386549473,31.0,True,
1785332509.574837,prefill,6.0,44.0,,,31.29858197842259,93.0,True,
1785332509.574837,decode,16.0,39.0,,,4.198827897082083,38.0,True,
1785332510.575895,prefill,10.0,52.0,,,59.787994001759216,115.0,True,
1785332510.575895,decode,16.0,52.0,,,13.900326565024443,47.0,True,
1785332511.576962,prefill,6.0,77.0,,,106.05086160544306,141.0,True,
1785332511.576962,decode,16.0,61.0,,,26.651681263931096,54.0,True,
1785332512.578026,prefill,6.0,87.0,,,141.34587566787377,157.0,True,
1785332512.578026,decode,16.0,78.0,,,47.40650013380218,63.0,True,
1785332513.579083,prefill,6.0,97.0,,,181.2454744190909,173.0,True,
1785332513.579083,decode,16.0,87.0,,,68.62076913611963,70.0,True,
1785332514.580145,prefill,10.0,100.0,,,244.56073029944673,195.0,True,
1785332514.580145,decode,14.0,96.0,,,99.95692882488947,79.0,True,
1785332515.581210,prefill,10.0,114.0,,,295.65222575853113,211.0,True,
1785332515.581210,decode,16.0,109.0,,,129.56301535386592,86.0,True,
1785332516.582270,prefill,6.0,141.0,,,395.74743021372706,237.0,True,
1785332516.582270,decode,14.0,118.0,,,171.89289472915698,95.0,True,
1785332517.583363,prefill,6.0,156.0,,,464.73304312082473,253.0,True,
1785332517.583363,decode,14.0,137.0,,,210.0513970470056,102.0,True,
1785332518.584406,prefill,6.0,168.0,,,536.4208679468138,269.0,True,
1785332518.584406,decode,14.0,144.0,,,263.4512687717797,111.0,True,
1785332519.585448,prefill,10.0,177.0,,,645.191975646303,291.0,True,
1785332519.585448,decode,14.0,159.0,,,310.3321306880098,118.0,True,
1785332520.586539,prefill,6.0,198.0,,,781.4851722969906,317.0,True,
1785332520.586539,decode,16.0,166.0,,,360.2854464352131,125.0,True,
1785332521.587597,prefill,6.0,204.0,,,873.3526487792842,333.0,True,
1785332521.587597,decode,14.0,185.0,,,430.24476517527364,134.0,True,
1785332522.588639,prefill,6.0,213.0,,,968.408744338667,349.0,True,
1785332522.588639,decode,16.0,192.0,,,488.7343912012875,141.0,True,
1785332523.589704,prefill,10.0,227.0,,,1111.6279918904183,371.0,True,
1785332523.589704,decode,16.0,207.0,,,551.4081741343252,148.0,True,
1785332524.590754,prefill,6.0,251.0,,,1294.797316672164,397.0,True,
1785332524.590754,decode,16.0,214.0,,,636.9643039705697,157.0,True,
1785332525.591846,prefill,6.0,253.0,,,1414.0908044443931,413.0,True,
1785332525.591846,decode,16.0,233.0,,,707.8394488457125,164.0,True,
1785332526.592908,prefill,6.0,246.0,,,1541.035751093761,429.0,True,
1785332526.592908,decode,16.0,240.0,,,803.7876114869723,173.0,True,
1785332527.594006,prefill,6.0,236.0,,,1674.3128821292194,445.0,True,
1785332527.594006,decode,16.0,249.0,,,883.1060484298505,180.0,True,
1785332528.595060,prefill,10.0,220.0,,,1865.5117767604534,467.0,True,
1785332528.595060,decode,16.0,262.0,,,990.0423982682405,189.0,True,
1785332529.596107,prefill,10.0,210.0,,,2010.2502468370367,483.0,True,
1785332529.596107,decode,16.0,271.0,,,1078.1220818692818,196.0,True,
1785332530.597213,prefill,6.0,198.0,,,2256.160080500762,509.0,True,
1785332530.597213,decode,16.0,278.0,,,1195.9754997662967,205.0,True,
1785332531.598272,prefill,6.0,188.0,,,2416.9692509276792,525.0,True,
1785332531.598272,decode,16.0,297.0,,,1292.2449682845036,212.0,True,
1785332532.599342,prefill,6.0,179.0,,,2581.968312108889,541.0,True,
1785332532.599342,decode,16.0,304.0,,,1420.9865707213758,221.0,True,
1785332533.600400,prefill,10.0,162.0,,,2816.132991931634,563.0,True,
1785332533.600400,decode,16.0,319.0,,,1525.4366995232413,228.0,True,
1785332534.601435,prefill,10.0,151.0,,,2994.077430244419,579.0,True,
1785332534.601435,decode,16.0,326.0,,,1664.7239146071952,237.0,True,
1785332535.602520,prefill,6.0,140.0,,,3292.658002361306,605.0,True,
1785332535.602520,decode,14.0,347.0,,,1777.7777690641815,244.0,True,
1785332536.603580,prefill,6.0,131.0,,,3484.0768226723885,621.0,True,
1785332536.603580,decode,16.0,352.0,,,1928.0633241271134,253.0,True,
1785332537.604630,prefill,6.0,122.0,,,3684.3690985600697,637.0,True,
1785332537.604630,decode,14.0,363.0,,,2049.7806356140645,260.0,True,
1785332538.605712,prefill,10.0,105.0,,,3967.056239041034,659.0,True,
1785332538.605712,decode,16.0,374.0,,,2211.2264386251336,269.0,True,
1785332539.606766,prefill,6.0,92.0,,,4302.568251191406,685.0,True,
1785332539.606766,decode,15.0,386.0,,,2303.6451466840226,274.0,True,
1785332540.607846,prefill,6.0,84.0,,,4488.9576864509145,701.0,True,
1785332540.607846,decode,16.0,400.0,,,2513.167911372031,285.0,True,
1785332541.608893,prefill,6.0,74.0,,,4655.462272219127,717.0,True,
1785332541.608893,decode,15.0,412.0,,,2611.7512156740995,290.0,True,
1785332542.609949,prefill,10.0,57.0,,,4850.680041283136,739.0,True,
1785332542.609949,decode,16.0,422.0,,,2834.701889640186,301.0,True,
1785332543.611005,prefill,6.0,44.0,,,5031.50980536826,765.0,True,
1785332543.611005,decode,16.0,434.0,,,2918.154331903206,305.0,True,
1785332544.612060,prefill,6.0,35.0,,,5118.797280303901,781.0,True,
1785332544.612060,decode,16.0,448.0,,,3176.096161149093,317.0,True,
1785332545.612535,prefill,10.0,18.0,,,5204.068526311661,803.0,True,
1785332545.612535,decode,16.0,466.0,,,3264.4776296069613,321.0,True,
1785332546.613594,prefill,6.0,3.0,,,5254.947703017038,829.0,True,
1785332546.613594,decode,16.0,480.0,,,3537.737964993925,333.0,True,
1785332547.614649,prefill,0.0,0.0,,,5259.5981651408365,848.0,True,
1785332547.614649,decode,15.0,495.0,,,3631.250149489031,337.0,True,
1785332548.615731,prefill,0.0,0.0,,,5259.598534758785,857.0,True,
1785332548.615731,decode,16.0,492.0,,,3918.9667797378497,349.0,True,
1785332549.616831,prefill,0.0,0.0,,,5259.598852837458,864.0,True,
1785332549.616831,decode,15.0,495.0,,,4017.2043771948665,353.0,True,
1785332550.617866,prefill,0.0,0.0,,,5259.599298681482,873.0,True,
1785332550.617866,decode,16.0,492.0,,,4319.579220032087,365.0,True,
1785332551.618917,prefill,0.0,0.0,,,5259.599611085141,880.0,True,
1785332551.618917,decode,15.0,495.0,,,4422.753115134081,369.0,True,
1785332552.619994,prefill,0.0,0.0,,,5259.599942431087,889.0,True,
1785332552.619994,decode,16.0,492.0,,,4739.794196677976,381.0,True,
1785332553.621051,prefill,0.0,0.0,,,5259.600231235148,896.0,True,
1785332553.621051,decode,16.0,495.0,,,4820.534995908965,384.0,True,
1785332554.622146,prefill,0.0,0.0,,,5259.600620308076,905.0,True,
1785332554.622146,decode,12.0,496.0,,,5178.971789492294,397.0,True,
1785332555.623207,prefill,0.0,0.0,,,5259.600825189264,911.0,True,
1785332555.623207,decode,16.0,495.0,,,5263.167051654193,400.0,True,
1785332556.624258,prefill,0.0,0.0,,,5259.601258443086,921.0,True,
1785332556.624258,decode,12.0,496.0,,,5636.645771310199,413.0,True,
1785332557.625334,prefill,0.0,0.0,,,5259.601462173043,927.0,True,
1785332557.625334,decode,15.0,496.0,,,5724.351107361144,416.0,True,
1785332558.626373,prefill,0.0,0.0,,,5259.601853893953,937.0,True,
1785332558.626373,decode,12.0,496.0,,,6113.543301988393,429.0,True,
1785332559.627421,prefill,0.0,0.0,,,5259.602068705019,943.0,True,
1785332559.627421,decode,15.0,496.0,,,6204.917245815508,432.0,True,
1785332560.628515,prefill,0.0,0.0,,,5259.602585532935,953.0,True,
1785332560.628515,decode,12.0,496.0,,,6609.3329670256935,445.0,True,
1785332561.629580,prefill,0.0,0.0,,,5259.602820218541,959.0,True,
1785332561.629580,decode,15.0,496.0,,,6704.202910109656,448.0,True,
1785332562.630630,prefill,0.0,0.0,,,5259.60321866977,969.0,True,
1785332562.630630,decode,16.0,493.0,,,6993.840164507972,457.0,True,
1785332563.631678,prefill,0.0,0.0,,,5259.603419977822,975.0,True,
1785332563.631678,decode,15.0,496.0,,,7222.756837369641,464.0,True,
1785332564.632730,prefill,0.0,0.0,,,5259.603762876941,985.0,True,
1785332564.632730,decode,16.0,493.0,,,7522.852637763484,473.0,True,
1785332565.633782,prefill,0.0,0.0,,,5259.603965803864,991.0,True,
1785332565.633782,decode,16.0,496.0,,,7725.674731344683,479.0,True,
1785332566.634837,prefill,0.0,0.0,,,5259.604346187785,1001.0,True,
1785332566.634837,decode,16.0,493.0,,,8070.456241621054,489.0,True,
1785332567.635878,prefill,0.0,0.0,,,5259.604551172,1007.0,True,
1785332567.635878,decode,16.0,496.0,,,8280.368194463197,495.0,True,
1785332568.636940,prefill,0.0,0.0,,,5259.604902025079,1017.0,True,
1785332568.636940,decode,16.0,493.0,,,8636.963786492357,505.0,True,
1785332569.637998,prefill,0.0,0.0,,,5259.60515030392,1023.0,True,
1785332569.637998,decode,16.0,496.0,,,8853.831969645224,511.0,True,
1785332570.639049,prefill,0.0,0.0,,,5259.605446108966,1030.0,True,
1785332570.639049,decode,16.0,493.0,,,9222.353473648895,521.0,True,
1785332571.640104,prefill,0.0,0.0,,,5259.605747918016,1039.0,True,
1785332571.640104,decode,16.0,496.0,,,9446.504570383695,527.0,True,
1785332572.641150,prefill,0.0,0.0,,,5259.606012359844,1046.0,True,
1785332572.641150,decode,16.0,493.0,,,9827.273686671862,537.0,True,
1785332573.642220,prefill,0.0,0.0,,,5259.606380811892,1055.0,True,
1785332573.642220,decode,16.0,496.0,,,10058.668610109715,543.0,True,
1785332574.643267,prefill,0.0,0.0,,,5259.606698586955,1062.0,True,
1785332574.643267,decode,16.0,493.0,,,10451.07346257486,553.0,True,
1785332575.644324,prefill,0.0,0.0,,,5259.607007987797,1071.0,True,
1785332575.644324,decode,16.0,496.0,,,10689.513097739662,559.0,True,
1785332576.645375,prefill,0.0,0.0,,,5259.607293218607,1078.0,True,
1785332576.645375,decode,16.0,493.0,,,11093.951843868708,569.0,True,
1785332577.646430,prefill,0.0,0.0,,,5259.607591576758,1087.0,True,
1785332577.646430,decode,16.0,496.0,,,11339.695872332202,575.0,True,
1785332578.647519,prefill,0.0,0.0,,,5259.607861124794,1094.0,True,
1785332578.647519,decode,16.0,493.0,,,11756.102229198092,585.0,True,
1785332579.648561,prefill,0.0,0.0,,,5259.608244044823,1103.0,True,
1785332579.648561,decode,16.0,496.0,,,12008.893864523969,591.0,True,
1785332580.649615,prefill,0.0,0.0,,,5259.608514249558,1110.0,True,
1785332580.649615,decode,16.0,493.0,,,12437.448334304732,601.0,True,
1785332581.650676,prefill,0.0,0.0,,,5259.608839995693,1119.0,True,
1785332581.650676,decode,16.0,496.0,,,12697.47483998083,607.0,True,
1785332582.651722,prefill,0.0,0.0,,,5259.609157902421,1126.0,True,
1785332582.651722,decode,16.0,493.0,,,13137.35732547217,617.0,True,
1785332583.652782,prefill,0.0,0.0,,,5259.609526119195,1135.0,True,
1785332583.652782,decode,16.0,494.0,,,13404.215127386386,623.0,True,
1785332584.653830,prefill,0.0,0.0,,,5259.60975832527,1142.0,True,
1785332584.653830,decode,13.0,494.0,,,13855.852781737456,633.0,True,
1785332585.654883,prefill,0.0,0.0,,,5259.61008103122,1151.0,True,
1785332585.654883,decode,16.0,494.0,,,14130.024601092446,639.0,True,
1785332586.655933,prefill,0.0,0.0,,,5259.610390787362,1158.0,True,
1785332586.655933,decode,13.0,494.0,,,14594.163339037565,649.0,True,
1785332587.656979,prefill,0.0,0.0,,,5259.6107876433525,1167.0,True,
1785332587.656979,decode,16.0,494.0,,,14875.585431810934,655.0,True,
1785332588.658020,prefill,0.0,0.0,,,5259.61108413036,1174.0,True,
1785332588.658020,decode,13.0,494.0,,,15351.779900056892,665.0,True,
1785332589.659072,prefill,0.0,0.0,,,5259.611433473299,1183.0,True,
1785332589.659072,decode,16.0,494.0,,,15640.402774441987,671.0,True,
1785332590.660122,prefill,0.0,0.0,,,5259.611690058373,1190.0,True,
1785332590.660122,decode,16.0,494.0,,,15981.385145868058,678.0,True,
1785332591.661163,prefill,0.0,0.0,,,5259.611923189368,1197.0,True,
1785332591.661163,decode,16.0,494.0,,,16424.373694197857,687.0,True,
1785332592.662214,prefill,0.0,0.0,,,5259.612256068387,1206.0,True,
1785332592.662214,decode,16.0,494.0,,,16774.11339248449,694.0,True,
