unix_ts,host,gpu_index,gpu_uuid,power_w,sm_clock_mhz,gpu_util_pct
1786139798.709581,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.58,210.0,0.0
1786139799.210064,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.41,210.0,0.0
1786139799.210064,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139799.210064,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.29,210.0,0.0
1786139799.210064,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139799.710578,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.41,210.0,0.0
1786139799.710578,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139799.710578,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.29,210.0,0.0
1786139799.710578,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139800.211063,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.41,210.0,0.0
1786139800.211063,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139800.211063,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.29,210.0,0.0
1786139800.211063,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139800.711569,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.45,210.0,0.0
1786139800.711569,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139800.711569,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.29,210.0,0.0
1786139800.711569,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139801.212005,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.45,210.0,0.0
1786139801.212005,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139801.212005,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139801.212005,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139801.712480,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.5,210.0,0.0
1786139801.712480,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.1,210.0,0.0
1786139801.712480,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139801.712480,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139802.212966,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.5,210.0,0.0
1786139802.212966,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.1,210.0,0.0
1786139802.212966,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.28,210.0,0.0
1786139802.212966,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139802.713454,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.45,210.0,0.0
1786139802.713454,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.1,210.0,0.0
1786139802.713454,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.28,210.0,0.0
1786139802.713454,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139803.213940,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.45,210.0,0.0
1786139803.213940,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.1,210.0,0.0
1786139803.213940,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.28,210.0,0.0
1786139803.213940,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139803.714429,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.4,210.0,0.0
1786139803.714429,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139803.714429,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.28,210.0,0.0
1786139803.714429,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139804.214585,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.4,210.0,0.0
1786139804.214585,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139804.214585,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139804.214585,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139804.715071,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.45,210.0,0.0
1786139804.715071,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.1,210.0,0.0
1786139804.715071,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139804.715071,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139805.215583,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.45,210.0,0.0
1786139805.215583,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.1,210.0,0.0
1786139805.215583,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139805.215583,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139805.716070,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.58,210.0,0.0
1786139805.716070,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.09,210.0,0.0
1786139805.716070,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139805.716070,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139806.216566,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.58,210.0,0.0
1786139806.216566,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.09,210.0,0.0
1786139806.216566,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139806.216566,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139806.717059,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.7,210.0,0.0
1786139806.717059,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.1,210.0,0.0
1786139806.717059,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139806.717059,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139807.217585,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.7,210.0,0.0
1786139807.217585,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.1,210.0,0.0
1786139807.217585,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139807.217585,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139807.718086,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.7,210.0,0.0
1786139807.718086,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.1,210.0,0.0
1786139807.718086,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139807.718086,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139808.218592,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.7,210.0,0.0
1786139808.218592,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.1,210.0,0.0
1786139808.218592,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139808.218592,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139808.719095,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.65,210.0,0.0
1786139808.719095,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.09,210.0,0.0
1786139808.719095,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139808.719095,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139809.219578,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.65,210.0,0.0
1786139809.219578,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.09,210.0,0.0
1786139809.219578,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139809.219578,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139809.720080,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.65,210.0,0.0
1786139809.720080,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.1,210.0,0.0
1786139809.720080,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139809.720080,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.46,210.0,0.0
1786139810.220578,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.65,210.0,0.0
1786139810.220578,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.1,210.0,0.0
1786139810.220578,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139810.220578,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.47,210.0,0.0
1786139810.721081,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.65,210.0,0.0
1786139810.721081,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139810.721081,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139810.721081,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.47,210.0,0.0
1786139811.221585,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.65,210.0,0.0
1786139811.221585,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139811.221585,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.41,210.0,0.0
1786139811.221585,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.47,210.0,0.0
1786139811.722088,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.66,210.0,0.0
1786139811.722088,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139811.722088,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.41,210.0,0.0
1786139811.722088,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.47,210.0,0.0
1786139812.222590,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.66,210.0,0.0
1786139812.222590,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139812.222590,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.41,210.0,0.0
1786139812.222590,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.47,210.0,0.0
1786139812.723090,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.67,210.0,0.0
1786139812.723090,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139812.723090,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.41,210.0,0.0
1786139812.723090,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.47,210.0,0.0
1786139813.223592,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.67,210.0,0.0
1786139813.223592,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139813.223592,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139813.223592,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.48,210.0,0.0
1786139813.724094,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.55,210.0,0.0
1786139813.724094,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139813.724094,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139813.724094,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.48,210.0,0.0
1786139814.224599,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.55,210.0,0.0
1786139814.224599,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139814.224599,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139814.224599,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.48,210.0,0.0
1786139814.725137,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.55,210.0,0.0
1786139814.725137,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139814.725137,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139814.725137,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.48,210.0,0.0
1786139815.225601,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.55,210.0,0.0
1786139815.225601,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139815.225601,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139815.225601,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.48,210.0,0.0
1786139815.726102,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.59,210.0,0.0
1786139815.726102,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139815.726102,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139815.726102,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.48,210.0,0.0
1786139816.226604,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.59,210.0,0.0
1786139816.226604,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139816.226604,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139816.226604,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.48,210.0,0.0
1786139816.727087,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.47,210.0,0.0
1786139816.727087,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139816.727087,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139816.727087,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.48,210.0,0.0
1786139817.227567,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.47,210.0,0.0
1786139817.227567,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139817.227567,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139817.227567,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.48,210.0,0.0
1786139817.728053,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.42,210.0,0.0
1786139817.728053,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139817.728053,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139817.728053,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.48,210.0,0.0
1786139818.228590,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.42,210.0,0.0
1786139818.228590,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139818.228590,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139818.228590,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.43,210.0,0.0
1786139818.729094,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.55,210.0,0.0
1786139818.729094,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139818.729094,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139818.729094,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.43,210.0,0.0
1786139819.229598,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.55,210.0,0.0
1786139819.229598,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139819.229598,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139819.229598,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.38,210.0,0.0
1786139819.730099,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.67,210.0,0.0
1786139819.730099,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139819.730099,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139819.730099,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.38,210.0,0.0
1786139820.230597,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.67,210.0,0.0
1786139820.230597,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139820.230597,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139820.230597,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.43,210.0,0.0
1786139820.731078,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.67,210.0,0.0
1786139820.731078,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139820.731078,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139820.731078,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.43,210.0,0.0
1786139821.231585,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.67,210.0,0.0
1786139821.231585,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139821.231585,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139821.231585,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.36,210.0,0.0
1786139821.732067,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.67,210.0,0.0
1786139821.732067,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139821.732067,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139821.732067,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.36,210.0,0.0
1786139822.232590,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.67,210.0,0.0
1786139822.232590,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139822.232590,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139822.232590,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.23,210.0,0.0
1786139822.733089,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.55,210.0,0.0
1786139822.733089,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139822.733089,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139822.733089,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.23,210.0,0.0
1786139823.233598,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.55,210.0,0.0
1786139823.233598,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139823.233598,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139823.233598,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.19,210.0,0.0
1786139823.734079,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.42,210.0,0.0
1786139823.734079,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,31.99,210.0,0.0
1786139823.734079,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139823.734079,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.19,210.0,0.0
1786139824.234655,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.42,210.0,0.0
1786139824.234655,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,31.99,210.0,0.0
1786139824.234655,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139824.234655,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.19,210.0,0.0
1786139824.735166,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.42,210.0,0.0
1786139824.735166,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,31.99,210.0,0.0
1786139824.735166,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139824.735166,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.19,210.0,0.0
1786139825.235676,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.42,210.0,0.0
1786139825.235676,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,31.99,210.0,0.0
1786139825.235676,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139825.235676,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.36,210.0,0.0
1786139825.736197,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.42,210.0,0.0
1786139825.736197,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139825.736197,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139825.736197,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.36,210.0,0.0
1786139826.236712,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.42,210.0,0.0
1786139826.236712,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139826.236712,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139826.236712,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.43,210.0,0.0
1786139826.737720,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.42,210.0,0.0
1786139826.737720,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139826.737720,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139826.737720,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.43,210.0,0.0
1786139827.238191,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.42,210.0,0.0
1786139827.238191,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,32.11,210.0,0.0
1786139827.238191,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139827.238191,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.31,210.0,0.0
1786139827.738688,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.42,210.0,0.0
1786139827.738688,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,31.99,210.0,0.0
1786139827.738688,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139827.738688,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.31,210.0,0.0
1786139828.239186,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.42,210.0,0.0
1786139828.239186,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,31.99,210.0,0.0
1786139828.239186,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
1786139828.239186,uranus,3,GPU-cf1b5b7d-8763-6525-9981-6475b78f93ef,32.19,210.0,0.0
1786139828.739699,uranus,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,31.42,210.0,0.0
1786139828.739699,uranus,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,31.86,210.0,0.0
1786139828.739699,uranus,2,GPU-486e3468-ebed-0ab2-d394-075b52e54509,31.4,210.0,0.0
