unix_ns,monotonic_ns,event,client_request_id,internal_request_id,route_index,stage,upstream_url,http_status,bytes,prefill_http,decode_http,traceparent,error
1785485464280678672,1110834324208545,upstream_dispatch,prefill_heavy_3m-00071-02930cbab39c,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00071-02930cbab39c_384fd961eea543ee8f797e57dfc86384,251,prefill,http://10.1.0.6:32023/v1/completions,,,,,00-6f141f7aef7a44e494cec01b6973e7fa-8c5b60a5eff3452e-01,
1785485464288916883,1110834332447031,upstream_headers,prefill_heavy_3m-00071-02930cbab39c,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00071-02930cbab39c_384fd961eea543ee8f797e57dfc86384,251,prefill,http://10.1.0.6:32023/v1/completions,200,,,,00-6f141f7aef7a44e494cec01b6973e7fa-8c5b60a5eff3452e-01,
1785485464439506366,1110834483036765,upstream_first_chunk,prefill_heavy_3m-00071-02930cbab39c,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00071-02930cbab39c_384fd961eea543ee8f797e57dfc86384,251,prefill,http://10.1.0.6:32023/v1/completions,200,719,,,00-6f141f7aef7a44e494cec01b6973e7fa-8c5b60a5eff3452e-01,
1785485464443905404,1110834487435256,upstream_complete,prefill_heavy_3m-00071-02930cbab39c,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00071-02930cbab39c_384fd961eea543ee8f797e57dfc86384,251,prefill,http://10.1.0.6:32023/v1/completions,200,719,,,00-6f141f7aef7a44e494cec01b6973e7fa-8c5b60a5eff3452e-01,
1785485464446041685,1110834489570869,upstream_dispatch,prefill_heavy_3m-00071-02930cbab39c,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00071-02930cbab39c_384fd961eea543ee8f797e57dfc86384,251,decode,http://10.1.0.3:33023/v1/completions,,,,,00-6f141f7aef7a44e494cec01b6973e7fa-8c5b60a5eff3452e-01,
1785485464454978887,1110834498508902,upstream_headers,prefill_heavy_3m-00071-02930cbab39c,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00071-02930cbab39c_384fd961eea543ee8f797e57dfc86384,251,decode,http://10.1.0.3:33023/v1/completions,200,,,,00-6f141f7aef7a44e494cec01b6973e7fa-8c5b60a5eff3452e-01,
1785485464520709642,1110834564240114,upstream_complete,prefill_heavy_3m-00067-4e813c99c4ee,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00067-4e813c99c4ee_8e752d77a0864c26bc0d7874d80441d0,247,decode,http://10.1.0.3:33023/v1/completions,200,12471,,,00-c664535719fe4b9e855c8d6dfccf97f9-bbdbc4275b1d4981-01,
1785485464526176053,1110834569706468,proxy_complete,prefill_heavy_3m-00067-4e813c99c4ee,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00067-4e813c99c4ee_8e752d77a0864c26bc0d7874d80441d0,247,,,,,10.1.0.6:32023,10.1.0.3:33023,00-c664535719fe4b9e855c8d6dfccf97f9-bbdbc4275b1d4981-01,
1785485464641693058,1110834685223593,upstream_first_chunk,prefill_heavy_3m-00071-02930cbab39c,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00071-02930cbab39c_384fd961eea543ee8f797e57dfc86384,251,decode,http://10.1.0.3:33023/v1/completions,200,381,,,00-6f141f7aef7a44e494cec01b6973e7fa-8c5b60a5eff3452e-01,
1785485464778343583,1110834821874088,proxy_arrival,prefill_heavy_3m-00072-e198de1ca822,,,,,,,,,00-d25706abf9fc4b0e86527528ff777882-3954317b11964e98-01,
1785485464781823746,1110834825354489,proxy_route,prefill_heavy_3m-00072-e198de1ca822,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00072-e198de1ca822_69a33f93158644489e244db73d95a5b9,252,,,,,10.1.0.6:32023,10.1.0.3:33023,00-d25706abf9fc4b0e86527528ff777882-3954317b11964e98-01,
1785485464784790655,1110834828320607,upstream_dispatch,prefill_heavy_3m-00072-e198de1ca822,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00072-e198de1ca822_69a33f93158644489e244db73d95a5b9,252,prefill,http://10.1.0.6:32023/v1/completions,,,,,00-d25706abf9fc4b0e86527528ff777882-3954317b11964e98-01,
1785485464794094654,1110834837624811,upstream_headers,prefill_heavy_3m-00072-e198de1ca822,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00072-e198de1ca822_69a33f93158644489e244db73d95a5b9,252,prefill,http://10.1.0.6:32023/v1/completions,200,,,,00-d25706abf9fc4b0e86527528ff777882-3954317b11964e98-01,
1785485464948706276,1110834992237048,upstream_first_chunk,prefill_heavy_3m-00072-e198de1ca822,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00072-e198de1ca822_69a33f93158644489e244db73d95a5b9,252,prefill,http://10.1.0.6:32023/v1/completions,200,717,,,00-d25706abf9fc4b0e86527528ff777882-3954317b11964e98-01,
1785485464952172901,1110834995703946,upstream_complete,prefill_heavy_3m-00072-e198de1ca822,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00072-e198de1ca822_69a33f93158644489e244db73d95a5b9,252,prefill,http://10.1.0.6:32023/v1/completions,200,717,,,00-d25706abf9fc4b0e86527528ff777882-3954317b11964e98-01,
1785485464956019059,1110834999548819,upstream_dispatch,prefill_heavy_3m-00072-e198de1ca822,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00072-e198de1ca822_69a33f93158644489e244db73d95a5b9,252,decode,http://10.1.0.3:33023/v1/completions,,,,,00-d25706abf9fc4b0e86527528ff777882-3954317b11964e98-01,
1785485464972382684,1110835015913740,upstream_headers,prefill_heavy_3m-00072-e198de1ca822,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00072-e198de1ca822_69a33f93158644489e244db73d95a5b9,252,decode,http://10.1.0.3:33023/v1/completions,200,,,,00-d25706abf9fc4b0e86527528ff777882-3954317b11964e98-01,
1785485465015187082,1110835058717701,upstream_complete,prefill_heavy_3m-00068-70abfcced885,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00068-70abfcced885_87777775506f4ecbabd2c53b1ee4bb36,248,decode,http://10.1.0.3:33023/v1/completions,200,12467,,,00-cd71cf40ec9d404f9f7ad35f84e9eb26-79aed33fc30c43fb-01,
1785485465020755730,1110835064286175,proxy_complete,prefill_heavy_3m-00068-70abfcced885,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00068-70abfcced885_87777775506f4ecbabd2c53b1ee4bb36,248,,,,,10.1.0.6:32023,10.1.0.3:33023,00-cd71cf40ec9d404f9f7ad35f84e9eb26-79aed33fc30c43fb-01,
1785485465136317252,1110835179847770,upstream_first_chunk,prefill_heavy_3m-00072-e198de1ca822,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00072-e198de1ca822_69a33f93158644489e244db73d95a5b9,252,decode,http://10.1.0.3:33023/v1/completions,200,379,,,00-d25706abf9fc4b0e86527528ff777882-3954317b11964e98-01,
1785485465277306114,1110835320836595,proxy_arrival,prefill_heavy_3m-00073-fbc5d6ce7baa,,,,,,,,,00-4cca8183ecb9418dac6dc31a809127d3-042f6733d9f34268-01,
1785485465280032713,1110835323563375,proxy_route,prefill_heavy_3m-00073-fbc5d6ce7baa,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00073-fbc5d6ce7baa_248a7aa5ef7a4b5b90cb53588125c9b1,253,,,,,10.1.0.6:32023,10.1.0.3:33023,00-4cca8183ecb9418dac6dc31a809127d3-042f6733d9f34268-01,
1785485465281773599,1110835325303760,upstream_dispatch,prefill_heavy_3m-00073-fbc5d6ce7baa,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00073-fbc5d6ce7baa_248a7aa5ef7a4b5b90cb53588125c9b1,253,prefill,http://10.1.0.6:32023/v1/completions,,,,,00-4cca8183ecb9418dac6dc31a809127d3-042f6733d9f34268-01,
1785485465290433187,1110835333963436,upstream_headers,prefill_heavy_3m-00073-fbc5d6ce7baa,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00073-fbc5d6ce7baa_248a7aa5ef7a4b5b90cb53588125c9b1,253,prefill,http://10.1.0.6:32023/v1/completions,200,,,,00-4cca8183ecb9418dac6dc31a809127d3-042f6733d9f34268-01,
1785485465441871092,1110835485401547,upstream_first_chunk,prefill_heavy_3m-00073-fbc5d6ce7baa,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00073-fbc5d6ce7baa_248a7aa5ef7a4b5b90cb53588125c9b1,253,prefill,http://10.1.0.6:32023/v1/completions,200,717,,,00-4cca8183ecb9418dac6dc31a809127d3-042f6733d9f34268-01,
1785485465445516146,1110835489046978,upstream_complete,prefill_heavy_3m-00073-fbc5d6ce7baa,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00073-fbc5d6ce7baa_248a7aa5ef7a4b5b90cb53588125c9b1,253,prefill,http://10.1.0.6:32023/v1/completions,200,717,,,00-4cca8183ecb9418dac6dc31a809127d3-042f6733d9f34268-01,
1785485465448716411,1110835492246176,upstream_dispatch,prefill_heavy_3m-00073-fbc5d6ce7baa,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00073-fbc5d6ce7baa_248a7aa5ef7a4b5b90cb53588125c9b1,253,decode,http://10.1.0.3:33023/v1/completions,,,,,00-4cca8183ecb9418dac6dc31a809127d3-042f6733d9f34268-01,
1785485465459111686,1110835502642788,upstream_headers,prefill_heavy_3m-00073-fbc5d6ce7baa,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00073-fbc5d6ce7baa_248a7aa5ef7a4b5b90cb53588125c9b1,253,decode,http://10.1.0.3:33023/v1/completions,200,,,,00-4cca8183ecb9418dac6dc31a809127d3-042f6733d9f34268-01,
1785485465510396472,1110835553927070,upstream_complete,prefill_heavy_3m-00069-9cf9f01c7ebc,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00069-9cf9f01c7ebc_46f4379099084299a8349952f536c0e7,249,decode,http://10.1.0.3:33023/v1/completions,200,12470,,,00-b08320c3506b4cf994c3310274c30a8c-2a3d721140b049c2-01,
1785485465515511840,1110835559042275,proxy_complete,prefill_heavy_3m-00069-9cf9f01c7ebc,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00069-9cf9f01c7ebc_46f4379099084299a8349952f536c0e7,249,,,,,10.1.0.6:32023,10.1.0.3:33023,00-b08320c3506b4cf994c3310274c30a8c-2a3d721140b049c2-01,
1785485465631856228,1110835675386800,upstream_first_chunk,prefill_heavy_3m-00073-fbc5d6ce7baa,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00073-fbc5d6ce7baa_248a7aa5ef7a4b5b90cb53588125c9b1,253,decode,http://10.1.0.3:33023/v1/completions,200,379,,,00-4cca8183ecb9418dac6dc31a809127d3-042f6733d9f34268-01,
1785485465777119939,1110835820650389,proxy_arrival,prefill_heavy_3m-00074-962bc5f8d91d,,,,,,,,,00-4cc5acc7f0174deaa8dd1b7a690a0f64-2dd78a566e0f4301-01,
1785485465779707575,1110835823238077,proxy_route,prefill_heavy_3m-00074-962bc5f8d91d,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00074-962bc5f8d91d_77609be60a034635b20fe639d8ce2b20,254,,,,,10.1.0.6:32023,10.1.0.3:33023,00-4cc5acc7f0174deaa8dd1b7a690a0f64-2dd78a566e0f4301-01,
1785485465781521874,1110835825051739,upstream_dispatch,prefill_heavy_3m-00074-962bc5f8d91d,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00074-962bc5f8d91d_77609be60a034635b20fe639d8ce2b20,254,prefill,http://10.1.0.6:32023/v1/completions,,,,,00-4cc5acc7f0174deaa8dd1b7a690a0f64-2dd78a566e0f4301-01,
1785485465790161646,1110835833691952,upstream_headers,prefill_heavy_3m-00074-962bc5f8d91d,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00074-962bc5f8d91d_77609be60a034635b20fe639d8ce2b20,254,prefill,http://10.1.0.6:32023/v1/completions,200,,,,00-4cc5acc7f0174deaa8dd1b7a690a0f64-2dd78a566e0f4301-01,
1785485465920345244,1110835963875775,upstream_first_chunk,prefill_heavy_3m-00074-962bc5f8d91d,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00074-962bc5f8d91d_77609be60a034635b20fe639d8ce2b20,254,prefill,http://10.1.0.6:32023/v1/completions,200,718,,,00-4cc5acc7f0174deaa8dd1b7a690a0f64-2dd78a566e0f4301-01,
1785485465924514040,1110835968045179,upstream_complete,prefill_heavy_3m-00074-962bc5f8d91d,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00074-962bc5f8d91d_77609be60a034635b20fe639d8ce2b20,254,prefill,http://10.1.0.6:32023/v1/completions,200,718,,,00-4cc5acc7f0174deaa8dd1b7a690a0f64-2dd78a566e0f4301-01,
1785485465927286819,1110835970816861,upstream_dispatch,prefill_heavy_3m-00074-962bc5f8d91d,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00074-962bc5f8d91d_77609be60a034635b20fe639d8ce2b20,254,decode,http://10.1.0.3:33023/v1/completions,,,,,00-4cc5acc7f0174deaa8dd1b7a690a0f64-2dd78a566e0f4301-01,
1785485465935733025,1110835979263720,upstream_headers,prefill_heavy_3m-00074-962bc5f8d91d,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00074-962bc5f8d91d_77609be60a034635b20fe639d8ce2b20,254,decode,http://10.1.0.3:33023/v1/completions,200,,,,00-4cc5acc7f0174deaa8dd1b7a690a0f64-2dd78a566e0f4301-01,
1785485466012368596,1110836055899084,upstream_complete,prefill_heavy_3m-00070-cef1b6e2f589,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00070-cef1b6e2f589_9accbe7a8e1749dbb1148240b62878fa,250,decode,http://10.1.0.3:33023/v1/completions,200,12467,,,00-9f6b0608fdf84d9eb34e09cddfe628dd-fb9356965bc6419a-01,
1785485466017491684,1110836061021943,proxy_complete,prefill_heavy_3m-00070-cef1b6e2f589,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00070-cef1b6e2f589_9accbe7a8e1749dbb1148240b62878fa,250,,,,,10.1.0.6:32023,10.1.0.3:33023,00-9f6b0608fdf84d9eb34e09cddfe628dd-fb9356965bc6419a-01,
1785485466064929021,1110836108459736,upstream_first_chunk,prefill_heavy_3m-00074-962bc5f8d91d,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00074-962bc5f8d91d_77609be60a034635b20fe639d8ce2b20,254,decode,http://10.1.0.3:33023/v1/completions,200,380,,,00-4cc5acc7f0174deaa8dd1b7a690a0f64-2dd78a566e0f4301-01,
1785485466278352469,1110836321882934,proxy_arrival,prefill_heavy_3m-00075-14b585339002,,,,,,,,,00-583a88217b73499d8d64d1184d53d0b4-0a120af5fcd24b3b-01,
1785485466281647641,1110836325178311,proxy_route,prefill_heavy_3m-00075-14b585339002,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00075-14b585339002_dac595caf2714b2ba9db313ff9250b59,255,,,,,10.1.0.6:32023,10.1.0.3:33023,00-583a88217b73499d8d64d1184d53d0b4-0a120af5fcd24b3b-01,
1785485466283763709,1110836327293732,upstream_dispatch,prefill_heavy_3m-00075-14b585339002,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00075-14b585339002_dac595caf2714b2ba9db313ff9250b59,255,prefill,http://10.1.0.6:32023/v1/completions,,,,,00-583a88217b73499d8d64d1184d53d0b4-0a120af5fcd24b3b-01,
1785485466292350030,1110836335880455,upstream_headers,prefill_heavy_3m-00075-14b585339002,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00075-14b585339002_dac595caf2714b2ba9db313ff9250b59,255,prefill,http://10.1.0.6:32023/v1/completions,200,,,,00-583a88217b73499d8d64d1184d53d0b4-0a120af5fcd24b3b-01,
1785485466423890978,1110836467421503,upstream_first_chunk,prefill_heavy_3m-00075-14b585339002,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00075-14b585339002_dac595caf2714b2ba9db313ff9250b59,255,prefill,http://10.1.0.6:32023/v1/completions,200,717,,,00-583a88217b73499d8d64d1184d53d0b4-0a120af5fcd24b3b-01,
1785485466427876402,1110836471407177,upstream_complete,prefill_heavy_3m-00075-14b585339002,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00075-14b585339002_dac595caf2714b2ba9db313ff9250b59,255,prefill,http://10.1.0.6:32023/v1/completions,200,717,,,00-583a88217b73499d8d64d1184d53d0b4-0a120af5fcd24b3b-01,
1785485466430841709,1110836474371464,upstream_dispatch,prefill_heavy_3m-00075-14b585339002,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00075-14b585339002_dac595caf2714b2ba9db313ff9250b59,255,decode,http://10.1.0.3:33023/v1/completions,,,,,00-583a88217b73499d8d64d1184d53d0b4-0a120af5fcd24b3b-01,
1785485466441069819,1110836484601051,upstream_headers,prefill_heavy_3m-00075-14b585339002,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00075-14b585339002_dac595caf2714b2ba9db313ff9250b59,255,decode,http://10.1.0.3:33023/v1/completions,200,,,,00-583a88217b73499d8d64d1184d53d0b4-0a120af5fcd24b3b-01,
1785485466569744618,1110836613275393,upstream_complete,prefill_heavy_3m-00071-02930cbab39c,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00071-02930cbab39c_384fd961eea543ee8f797e57dfc86384,251,decode,http://10.1.0.3:33023/v1/completions,200,12471,,,00-6f141f7aef7a44e494cec01b6973e7fa-8c5b60a5eff3452e-01,
1785485466575328669,1110836618859057,proxy_complete,prefill_heavy_3m-00071-02930cbab39c,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00071-02930cbab39c_384fd961eea543ee8f797e57dfc86384,251,,,,,10.1.0.6:32023,10.1.0.3:33023,00-6f141f7aef7a44e494cec01b6973e7fa-8c5b60a5eff3452e-01,
1785485466624146956,1110836667677591,upstream_first_chunk,prefill_heavy_3m-00075-14b585339002,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00075-14b585339002_dac595caf2714b2ba9db313ff9250b59,255,decode,http://10.1.0.3:33023/v1/completions,200,379,,,00-583a88217b73499d8d64d1184d53d0b4-0a120af5fcd24b3b-01,
1785485466778738235,1110836822268723,proxy_arrival,prefill_heavy_3m-00076-af26e3a066cf,,,,,,,,,00-fe0f6dd3dd234638a01c559059dd9c5d-07737b7a735a44ba-01,
1785485466781297794,1110836824828283,proxy_route,prefill_heavy_3m-00076-af26e3a066cf,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00076-af26e3a066cf_3f190c26649a4b6e998fb1a7d0781f44,256,,,,,10.1.0.6:32023,10.1.0.3:33023,00-fe0f6dd3dd234638a01c559059dd9c5d-07737b7a735a44ba-01,
1785485466783210420,1110836826740227,upstream_dispatch,prefill_heavy_3m-00076-af26e3a066cf,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00076-af26e3a066cf_3f190c26649a4b6e998fb1a7d0781f44,256,prefill,http://10.1.0.6:32023/v1/completions,,,,,00-fe0f6dd3dd234638a01c559059dd9c5d-07737b7a735a44ba-01,
1785485466791872568,1110836835403033,upstream_headers,prefill_heavy_3m-00076-af26e3a066cf,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00076-af26e3a066cf_3f190c26649a4b6e998fb1a7d0781f44,256,prefill,http://10.1.0.6:32023/v1/completions,200,,,,00-fe0f6dd3dd234638a01c559059dd9c5d-07737b7a735a44ba-01,
1785485466947347417,1110836990877882,upstream_first_chunk,prefill_heavy_3m-00076-af26e3a066cf,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00076-af26e3a066cf_3f190c26649a4b6e998fb1a7d0781f44,256,prefill,http://10.1.0.6:32023/v1/completions,200,717,,,00-fe0f6dd3dd234638a01c559059dd9c5d-07737b7a735a44ba-01,
1785485466951337640,1110836994868378,upstream_complete,prefill_heavy_3m-00076-af26e3a066cf,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00076-af26e3a066cf_3f190c26649a4b6e998fb1a7d0781f44,256,prefill,http://10.1.0.6:32023/v1/completions,200,717,,,00-fe0f6dd3dd234638a01c559059dd9c5d-07737b7a735a44ba-01,
1785485466954063050,1110836997593063,upstream_dispatch,prefill_heavy_3m-00076-af26e3a066cf,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00076-af26e3a066cf_3f190c26649a4b6e998fb1a7d0781f44,256,decode,http://10.1.0.3:33023/v1/completions,,,,,00-fe0f6dd3dd234638a01c559059dd9c5d-07737b7a735a44ba-01,
1785485466963073823,1110837006604068,upstream_headers,prefill_heavy_3m-00076-af26e3a066cf,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00076-af26e3a066cf_3f190c26649a4b6e998fb1a7d0781f44,256,decode,http://10.1.0.3:33023/v1/completions,200,,,,00-fe0f6dd3dd234638a01c559059dd9c5d-07737b7a735a44ba-01,
1785485467066736523,1110837110266950,upstream_complete,prefill_heavy_3m-00072-e198de1ca822,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00072-e198de1ca822_69a33f93158644489e244db73d95a5b9,252,decode,http://10.1.0.3:33023/v1/completions,200,12468,,,00-d25706abf9fc4b0e86527528ff777882-3954317b11964e98-01,
1785485467072109559,1110837115639970,proxy_complete,prefill_heavy_3m-00072-e198de1ca822,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00072-e198de1ca822_69a33f93158644489e244db73d95a5b9,252,,,,,10.1.0.6:32023,10.1.0.3:33023,00-d25706abf9fc4b0e86527528ff777882-3954317b11964e98-01,
1785485467118805183,1110837162335795,upstream_first_chunk,prefill_heavy_3m-00076-af26e3a066cf,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00076-af26e3a066cf_3f190c26649a4b6e998fb1a7d0781f44,256,decode,http://10.1.0.3:33023/v1/completions,200,379,,,00-fe0f6dd3dd234638a01c559059dd9c5d-07737b7a735a44ba-01,
1785485467276987170,1110837320517691,proxy_arrival,prefill_heavy_3m-00077-06ae12ae7fd4,,,,,,,,,00-aae8240033f046778e90095e1f73f66c-c50a8c28d42643f0-01,
1785485467279538788,1110837323068855,proxy_route,prefill_heavy_3m-00077-06ae12ae7fd4,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00077-06ae12ae7fd4_f8be731b610046c29af04b4bbf0b410f,257,,,,,10.1.0.6:32023,10.1.0.3:33023,00-aae8240033f046778e90095e1f73f66c-c50a8c28d42643f0-01,
1785485467281447342,1110837324976952,upstream_dispatch,prefill_heavy_3m-00077-06ae12ae7fd4,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00077-06ae12ae7fd4_f8be731b610046c29af04b4bbf0b410f,257,prefill,http://10.1.0.6:32023/v1/completions,,,,,00-aae8240033f046778e90095e1f73f66c-c50a8c28d42643f0-01,
1785485467290087615,1110837333617805,upstream_headers,prefill_heavy_3m-00077-06ae12ae7fd4,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00077-06ae12ae7fd4_f8be731b610046c29af04b4bbf0b410f,257,prefill,http://10.1.0.6:32023/v1/completions,200,,,,00-aae8240033f046778e90095e1f73f66c-c50a8c28d42643f0-01,
1785485467423115160,1110837466645739,upstream_first_chunk,prefill_heavy_3m-00077-06ae12ae7fd4,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00077-06ae12ae7fd4_f8be731b610046c29af04b4bbf0b410f,257,prefill,http://10.1.0.6:32023/v1/completions,200,717,,,00-aae8240033f046778e90095e1f73f66c-c50a8c28d42643f0-01,
1785485467428604776,1110837472135915,upstream_complete,prefill_heavy_3m-00077-06ae12ae7fd4,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00077-06ae12ae7fd4_f8be731b610046c29af04b4bbf0b410f,257,prefill,http://10.1.0.6:32023/v1/completions,200,717,,,00-aae8240033f046778e90095e1f73f66c-c50a8c28d42643f0-01,
1785485467432037429,1110837475567178,upstream_dispatch,prefill_heavy_3m-00077-06ae12ae7fd4,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00077-06ae12ae7fd4_f8be731b610046c29af04b4bbf0b410f,257,decode,http://10.1.0.3:33023/v1/completions,,,,,00-aae8240033f046778e90095e1f73f66c-c50a8c28d42643f0-01,
1785485467440840455,1110837484370898,upstream_headers,prefill_heavy_3m-00077-06ae12ae7fd4,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00077-06ae12ae7fd4_f8be731b610046c29af04b4bbf0b410f,257,decode,http://10.1.0.3:33023/v1/completions,200,,,,00-aae8240033f046778e90095e1f73f66c-c50a8c28d42643f0-01,
1785485467562563669,1110837606094121,upstream_complete,prefill_heavy_3m-00073-fbc5d6ce7baa,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00073-fbc5d6ce7baa_248a7aa5ef7a4b5b90cb53588125c9b1,253,decode,http://10.1.0.3:33023/v1/completions,200,12467,,,00-4cca8183ecb9418dac6dc31a809127d3-042f6733d9f34268-01,
1785485467568315311,1110837611845746,proxy_complete,prefill_heavy_3m-00073-fbc5d6ce7baa,___prefill_addr_10.1.0.6:34023___decode_addr_10.1.0.3:34023_prefill_heavy_3m-00073-fbc5d6ce7baa_248a7aa5ef7a4b5b90cb53588125c9b1,253,,,,,10.1.0.6:32023,10.1.0.3:33023,00-4cca8183ecb9418dac6dc31a809127d3-042f6733d9f34268-01,
